id	year	month	text
16703	2003	4	Look c... Buying but not so soon...
16704	2003	4	M 29 u!
16705	2003	4	Wat time u meeting xyan.
16706	2003	4	Any girl here
16707	2003	4	opps.,sorry,forgot to tel u.. i think i smoked well for e test jus now.. hope can score. u goin at wad time? wan me to go wf u? im still in sch doin proj
16708	2003	4	Shld b enough lah.. If not den can continue another day..So we go on wed..
16709	2003	4	nope .. save the reading for tml ..
16710	2003	4	Angel: sim i elder than u ,u mind chat wif me.
16711	2003	4	RAMZEE can intro pls
16712	2003	4	Aww... I haven even bought it yet.It muz be real nice.I onli sleep early if i have got work the next day... Im reading newsweek now...
16713	2003	4	Ok. I only hav the solutions wif me. The test paper mus download fr ivle. :p
16714	2003	4	jesslyn from sajc mentorg.
16715	2003	4	Tell her to be at mrt bus stop. Xinyi will be there too. Then we go tog. I booked a hotel rm there so staying 4 the nite
16716	2003	4	Both. Must take at least one arts one
16717	2003	4	t know she changed. I only got her old number, sorry... As in the one she gave me in nyjc...
16718	2003	4	Ok no prob... C u then...
16719	2003	4	Msg me 92857690 mike
16720	2003	4	hey you gotta move on to greener pastures...if you love him set him free cuz if its meant to be, u WILL be together somehow.
16721	2003	4	becos women think out loud but men don ..
16722	2003	4	me 24 male malay chinese, sms me 0168505252
16723	2003	4	s e question about? Chapter 8 rite...?
16724	2003	4	Wat r u doing? Me at home just had my dinner.
16725	2003	4	Izzit ?
16726	2003	4	Okay... I havent register yet... Later.
16727	2003	4	Haha ask her to run there...Haha i tink by é time i get there no seats also...Haha i try ...
16728	2003	4	Hey tmr how ü going to nus?
16729	2003	4	m curious.. erm.. u short hair or long hair now? haha..
16730	2003	4	We confirm tomw, let shuhui confirm if we meeting e rest 4 dinner first. So late u still haven sleep. Nitez.
16731	2003	4	m at ayer rajah camp now, near sa there
16732	2003	4	U female or male
16733	2003	4	Haha me always sianz abit la i chose architecture
16734	2003	4	Haha, okie then. Hm, was sailing at east coast area, sea sports club... My second lesson, not exactly good at it, balancing not zai lah, heh...
16735	2003	4	Tonite... No ticks how to go...
16736	2003	4	Sunny, lea same age mly f.mlysian 2. Wrkg or stgyg? Me wrkg.
16737	2003	4	ll be at camp for e nex 2wks.so meetin wif fion
16738	2003	4	Rain,yup its mobile number.
16739	2003	4	ok...gd nite!!
16740	2003	4	Haha tt prob makes it 25?
16741	2003	4	oh, ok. u reach yishun liao msg me k. Ü cya!
16742	2003	4	Ya... In e afternoon lor... They wana buy stuff oso...
16743	2003	4	U reach
16744	2003	4	ll pay first..n they will mail e receipt to ur house..
16745	2003	4	Hehe. Ok hor.. Go out next week end.keke...
16746	2003	4	Lea wanna exchange hp number?
16747	2003	4	I HAVE A DATE ON SUNDAY WITH WILL!!
16748	2003	4	Haha... Den when u letting me to go to ur room?
16749	2003	4	ll quit soon... Eh, so is mh ur bf now? Or still pendin...
16750	2003	4	HMM yeah if your not too grooved out! And im looking forward to my pound special :)
16751	2003	4	Outside your house.
16752	2003	4	hey,next sat there is a party at embassy.25bucks presale..ü wanna go?
16753	2003	4	WE ARE AT COFFEE SHOP OUTSIDE YOUR HOUSE.
16754	2003	4	Huh?Wat u mean?
16755	2003	4	All those on MC are to be reported by 9am daily to Madam TNG KAH HUA at 64903110.To tell her whether having fever or for what sickness.Must comply
16756	2003	4	Woah. Ok... Dont disturb. Msg ü later k
16757	2003	4	Ok never mind.
16758	2003	4	SIM:HEY! NO PROBLEM! HOW OLD U ARE?..ANGEL
16759	2003	4	Or u wan me ask e person call u then u talk 2 her? Up to u lah....
16760	2003	4	With my friends... So sad... Goin back today...
16761	2003	4	Hws ur wk pretty?
16762	2003	4	Yupz...slept v well...
16763	2003	4	U find first. Only me alone.
16764	2003	4	Hah i not sure thought she say change 2 indonesia restaurant. E steamboat if is e ma la huo guo its below at e fountain there lor.
16765	2003	4	s sth fishy between her ñ a sakae cook. Heh2- we shall interrogate her.ñ puppy can threaten her too.haha-
16766	2003	4	U GOIN OUT 2NITE?
16767	2003	4	Jus SMS can but l wan 2 listen 2 ur swe t voice u c
16768	2003	4	Eh hi! Ask ü smtg k? issit a MUST to have our prov driving licence on e 1st day of our prac lesson? Reply soon.. Thanks!
16769	2003	4	Ok joan is goin...cya.but she duno how to cycle.we teach her tomorrow la.k.nitez.
16770	2003	4	Me now workin in tangs. Come find me lai. Level 2 seed. -fion
16771	2003	4	Hey, sharis... Dun think i can go for the mtv thingy this sat.Next week got 3 tests.Wanna faint le,exams comin too.Sorry, but ü can go ahead,den tell me how k?
16772	2003	4	Ya la... Aiyo... They say no more stock... Tsk...
16773	2003	4	U hinting me to pass u e gifts from japan rite? Fatty...So mean! Lai...Mean yi xia lo, lai.
16774	2003	4	I not sure u ask shuhui. E thing starts at 8 then ard 45mins. Mayb u come ard 8.30-9
16775	2003	4	hey meet us california pizza down stairs
16776	2003	4	Ok lar. Troublesome young lady.
16777	2003	4	I know. I need 2 shop 4 my clothes lah. Where r u? Its ok if u dont wan meet me.
16778	2003	4	s hall, stayin over..
16779	2003	4	Last week 90.000 QT noby strike. put TM race 3. we buy box 13# 2, 11, 4. take Law n Order infront $12. Hopying TM heavy rain.
16780	2003	4	Hey! Tmr driving ah... Dont forget...
16781	2003	4	Tis morn still can use wat... Stupid hp...
16782	2003	4	s nothing lah
16783	2003	4	Hey... good luck! Must tell me the result later...
16784	2003	4	U nvr buy cheesecake...
16785	2003	4	Not i like yellow, cos white like 2 plain, then shuhui e cheerful type so choose yellow lor...if dont like can change...wat color u want
16786	2003	4	s gonna be late.for abt half hour.paisei.overzzz.
16787	2003	4	s a hmm .. maybe ..
16788	2003	4	But i not free now lei...
16789	2003	4	m out already... dont have the slip with me. I ask my fren help me check ?
16790	2003	4	Ello there
16791	2003	4	Dont have features leh
16792	2003	4	Hi...any females here? Cheers, Kovai
16793	2003	4	ve reached there liao... Weather damn hot too, miz australia...anyway, enjoy ur diet regime... :)
16794	2003	4	Yo! Hw life? U buzy wit A lvl huh, free 2 chat?
16795	2003	4	so sharis, why not you think about it and let me know your final decision tomoro morning?
16796	2003	4	hey you free to go shopping today in the afternoon i need company
16797	2003	4	s eye drop out. One eye ham...V sad 1 u noe?Häf u start yr tut oredi?
16798	2003	4	t started compiling e prog... Only have a written out sol... Must check tmr, la... Sorry...
16799	2003	4	Another color lar... Muz b dun haf rite... Then look 4 others lor...
16800	2003	4	ANGEL pls dun leave me alone.
16801	2003	4	ve driving... Sorry sorry... But we can still meet at 10 hows ur advanced theory?
16802	2003	4	Eh mei... How r u? Where u workin now? At iras ah,...
16803	2003	4	How i noe last time tis one on offer wat...
16804	2003	4	Hi have u reached the lt yet?
16805	2003	4	Okie gonna be 15 mins late..hee N raining now noe.. Will east coast be raining too?
16806	2003	4	Hiya... Really works...
16807	2003	4	Yeah...i told jos i cn get to tpy at 515 she suddnli tell me cum at 6pm... Then she sound unwilling so aiya she say dun wan,then dun wan lor.Im alreadi almst hm
16808	2003	4	t understand how special u r 2 me ring u 2morrow luv u
16809	2003	4	s ur password la...
16810	2003	4	s ya headache? go and eat 2 more panadol and go to slp early k..
16811	2003	4	Ok no prob...
16812	2003	4	Halo ...
16813	2003	4	C u in row 23 then
16814	2003	4	Oh ok.hall three happenin lei.
16815	2003	4	So great i m fr bedok also
16816	2003	4	Ok. But think venue for dinner change already cos cant book. But should b ard t area also.
16817	2003	4	Ya..
16818	2003	4	Ok. Noted. Be happy ok?
16819	2003	4	Have you gone for your dinner?
16820	2003	4	Nvr havoc last nite... Only went out w sis... Aiya, anyway, cya later...
16821	2003	4	Did ü brin harry potter...
16822	2003	4	Nv go out on a sat nite meh?
16823	2003	4	so i have to bring the mahjong set?
16824	2003	4	m here liao...U reach liao come find me
16825	2003	4	Yup yup... Goody!
16826	2003	4	Hey... Will u be interested to watch matrix reloaded?
16827	2003	4	Orh... Then ur supervisor got say anything?
16828	2003	4	Hey... Is your sis going for lessons or sth? Coz i will be late....
16829	2003	4	in mandarin by nafa students? Student price 6bucks... On 15+16 may... At jubilee hall..
16830	2003	4	U took general bio b4 rt? How was it? Easy or diff?
16831	2003	4	ll meet fri lo.if not èn c how.i tel ü on tue.hee
16832	2003	4	Helo,da jia hao! Zhi bao le ma ge wei?
16833	2003	4	Buy supper for mum
16834	2003	4	Oh... E fund pilates... E lesson is 25 bucks rite...
16835	2003	4	Hai RANGER how r u?
16836	2003	4	Hmm think me ok lor. U ok? As 4 e time u decide lor.
16837	2003	4	Hey long time no see, how are ü? Still working? And wat course ü got into in the uni?
16838	2003	4	HEY KATE, HOPE U R OK... WILL GIVE U A BUZ WED LUNCH. GO OUT SOMEWHERE 4 A DRINK IN TOWN.. CUD GO 2 WATERSHD 4 A BIT? PPL FROM WRK WILL B THERE. LOVE PETE.
16839	2003	4	Hee hee how come u know i like dog...Wats your religion?You study wat course?
16840	2003	4	ya lor ... wat else can i do ..
16841	2003	4	at bugis from 1130 to 5pm. Or if we are going for NB instead of yogasana on sat we can go do the free ABT KB and pilates instead... At cine from 1030 to 2
16842	2003	4	Wat time u leaving home?
16843	2003	4	m a guy...how abt u? Cheers, Kovai
16844	2003	4	s crazy...
16845	2003	4	I fri til four thirty lei. Hai. Nvm.
16846	2003	4	Ya... Me jus slackin ard... U realli enjoyin urself going for holi marathon...
16847	2003	4	s my dear doing?
16848	2003	4	Hey where can i go to print stuff in school?
16849	2003	4	Wif whom?
16850	2003	4	m quite bz lately... Prob may, thk i wld have quit my job by den...
16851	2003	4	Daddy ask ü to come home by urself... He got dinner... He bot rice...
16852	2003	4	Ger ah,postin out le lei.ü back oriedi?
16853	2003	4	Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky
16854	2003	4	Bye...see ü...
16855	2003	4	aye i think we go tp eat lar... Cheaper
16856	2003	4	MY NO. IN LUTON 0125698789 RING ME IF UR AROUND!
16857	2003	4	Hmm. =( nvm then...
16858	2003	4	m frm K.L.,RANGER. U? Can I have ur tel. no pls? Mine is 0166305681
16859	2003	4	P. race 9-(3,10) forecast. Good Luck.
16860	2003	4	I lazy to go out...
16861	2003	4	If neva c any then neva mind lor... U try lar then get 1 size bigger...
16862	2003	4	I eat my dinner first ah. Call u later k.
16863	2003	4	Yup, but most of e tester look malay if i dont c e name i will think he malay.
16864	2003	4	Im doin my tut, and studyin my test for next week. wad time u woke up tis morn? still got take panadol?
16865	2003	4	What take u so long sms my hp no
16866	2003	4	m girl 22 year old. nice to meet u.
16867	2003	4	s go and watch soccer later Ü  happy huh..
16868	2003	4	Dun understand wat? I said u said e same thing abt leona as me. Then ask u ask ben wats e plan tomw lor. Wat we going 2 do over there.
16869	2003	4	Hiya do u like the hlday pics  looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
16870	2003	4	Mimi40 icic. Me 24 m sg. Nice to noe u. Mimi yr name?
16871	2003	4	m also very BUSY person!
16872	2003	4	Wait in school
16873	2003	4	ve decided already, then inform you k? hehe...
16874	2003	4	No probs hon! How u doinat the mo?
16875	2003	4	m starting a yahoo gp 4 e class...can give mi ur email add?
16876	2003	4	Hai nikita me male36
16877	2003	4	Yup...me 24 f ch.
16878	2003	4	Joey: Chi f,fr sabah.
16879	2003	4	Yun,u free tml? I off,wana meet up in afternn after 1pm?
16880	2003	4	Ü mean ü at mango now? Which one?
16881	2003	4	So u r single n avail?Hehe...
16882	2003	4	ll b in australia ma... Oh, cant c u liao darlin...
16883	2003	4	ve got 2 more lessons to test
16884	2003	4	the propolis cream is for sensitive  skin, anti bacteria, lighten scar.  jelly can penetrate into èthird layer of our skin.
16885	2003	4	Oh oh... Kaiez... Comin comin...
16886	2003	4	s ER,  lysosomes and mitochondria related to factory?
16887	2003	4	I confirm plus chop u r yiyun,dun nd hide from me.I cn stil locate u
16888	2003	4	m on e bus la, u din c me... Din noe u workin at tis area too...
16889	2003	4	Ok ok... Mon studying stats right? What time she meeting us ?
16890	2003	4	Haha.. Oic.. Later ü sure got event one le...Haha. At night wat time will reach home.. If ü free i call ü..
16891	2003	4	Pubbin ah... Dun feel lk goin...Haha,wana rest...
16892	2003	4	s so idiot to use e same trick twice...So how do u get to noe ur bf leh?
16893	2003	4	FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT
16894	2003	4	Where are you now?
16895	2003	4	I dun have the results for that qn two... Cos we cannot manage to do finish... Both of us got the expt done wrongly...
16896	2003	4	Helo,hw r u all.care 2 chat any1?
16897	2003	4	HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE
16898	2003	4	Haha... Saw ur fren huimin on e bus...
16899	2003	4	K.REEN I AM HANS.
16900	2003	4	r u online already?
16901	2003	4	Daddy me n yun go library... Then after dat we go po po hse...
16902	2003	4	s day...
16903	2003	4	Ok nvm...We tmr den go copy...Save seat 4 me...Hehe cya =)
16904	2003	4	aiya.. anyhow buy la..
16905	2003	4	Sales gal...Help me look out k. Best if in town 1.
16906	2003	4	s the frame then i will go and meet ü lor. Try and get my dad to fetch
16907	2003	4	Hi,NEMO.U FEMALE OR MALE
16908	2003	4	?! duno wher-or i reach le i call ü lo.ok.ten.cya.
16909	2003	4	Cafe Iguana #01-03 Riverside point  30 merchant road. Tel: 6236 1275
16910	2003	4	ll b late leh...
16911	2003	4	ll prob c u in june...
16912	2003	4	Hi i m find
16913	2003	4	ll eat after e lesson...
16914	2003	4	Since lk tt den dun go lor... A bit weird to go pubbin together oso... Unless u can click w her la...
16915	2003	4	Still eating ice cream... Y ü all always go amk...
16916	2003	4	ll ask others..
16917	2003	4	U want to work part time at NIGHTSAFARI or not? $90 per nite ..10 days only. simple job just smile n clap hands. .............Cos AH MENG got SARS
16918	2003	4	me 24 m malay chinese sarawak. n u?
16919	2003	4	ok .. wat time u wan to meet ?
16920	2003	4	Issìt? Okie i go buy.
16921	2003	4	HELO everybody care to intro pls...
16922	2003	4	m going back hall now... But our tutor not in leh. thought she said fri ?
16923	2003	4	haha..Though i tv queen, i dun watch hai you ming tian...So i never tape...Ü
16924	2003	4	Hi jeff
16925	2003	4	U gotta learn to read between the lines girl....
16926	2003	4	I cant make it at 2... Got lesson...
16927	2003	4	I thk dun wan lor...
16928	2003	4	Aiyo... I brought e notes out liao... Thgt u wan to get it today....
16929	2003	4	Haha, really, wow.. Which rd?? Where u working??
16930	2003	4	how come sunday nite always no nice show on tv..
16931	2003	4	d just try, maybe need u 2 join member 1st
16932	2003	4	m going lib to mug
16933	2003	4	BOEZ me 25 male chi.hw abt u?
16934	2003	4	Huh... No lah. I how to pon? Got presentation lor. What you talking abt? deepavali is next fri...
16935	2003	4	But yest she went to meet her other fren instead... Today cant leh, got programme liao... Gee, nxt week we set a day leh...
16936	2003	4	m on the bus! At arts there... You want to meet me at sci bus stop?
